-0.0350538	-0.0303257	0.0181201	-0.0230298	0.0782508	0.288851	-0.0207801	0.0888682	-0.0560879	-0.52146	0.103658	-0.00760029	-0.174911	0.0175135	-0.0156467	0.0657288	-0.0403636	0.0794232	0.0185443	0.0111733	0.00168998	-0.00926749	0.0312704	0.00488733	-0.0585742	0.00425023	0.00777679	-0.106538	-0.18599	-0.0146396	-0.0379878	0.00129645	
0.0115283	-0.0125083	-0.0119976	0.00999396	-0.0888869	0.15186	0.434833	-0.00623969	-0.00863578	-0.0457026	-0.29381	-0.240624	-0.112571	-0.038347	0.0132294	-0.011145	-0.108506	0.122844	0.320783	0.0770511	-0.0323988	0.0600471	0.0544802	-0.0169237	-0.225039	-0.0168652	0.109278	-0.0121793	-0.0495099	0.126653	0.015449	-0.024623	
-0.0121516	-0.016814	0.0105094	-0.0483105	0.0799158	0.247069	0.635631	0.000999118	0.0124138	-0.0398426	-0.426418	-0.264055	-0.0517904	-0.00302089	-0.116278	-0.156724	0.0360648	0.113194	0.0836882	0.205607	0.532052	0.0736718	0.28879	-0.0731906	-0.0527616	-0.0709651	-0.221889	-0.0244631	0.00420542	0.147569	-0.254353	0.00840826	
0.145261	0.0387198	0.0265948	0.0200747	0.0395216	0.0266285	-0.0303098	0.254625	0.0444489	-0.307861	-0.286979	-0.0625231	-0.0242275	-0.0306215	-0.0171479	0.0757524	0.0211708	0.216068	0.0922175	0.0263506	0.0571586	0.119774	0.0326345	-0.0450191	-0.032214	-0.0506145	-0.147223	-0.0884146	0.0247226	-0.488804	-0.101621	-0.0037597	
0.0633686	0.0993754	0.0523283	0.0558462	0.0215402	0.0212928	0.0512909	0.31384	-0.342989	-0.401142	0.000215185	0.045126	-0.0453453	-0.125723	-0.029488	0.0722569	-0.0320278	0.0267014	0.196941	0.123527	0.0363418	0.143858	-0.125761	-0.243202	0.029025	-0.0168554	0.0272629	0.00823899	-0.0772977	-0.0291205	0.0674179	-0.0610637	
0.0506489	0.0695645	0.0273864	0.0410873	0.0353356	0.105668	-0.0147949	-0.362316	-0.189928	-0.438764	0.068687	0.0789573	0.0015209	-0.0773022	-0.0333947	-0.0651965	0.111389	-0.0344111	-0.0319102	0.00908639	0.0768197	-0.226452	-0.119758	-0.0679127	0.0137682	-0.096352	0.0669674	0.256752	-0.00668738	-0.238243	-0.144448	-0.00818747	
-0.0382656	0.0630886	0.0556087	-0.0745964	-0.0720931	-0.0159376	-0.103217	-0.273465	-0.394684	0.269313	-0.0214731	0.103345	0.0410935	-0.0130658	-0.137703	-0.0986869	0.0120003	-0.000901539	0.0123324	0.0105704	0.0109909	0.0780964	-0.0505664	-0.0622269	-0.0227198	-0.0444681	-0.00777932	-0.0322982	-0.302131	-0.214399	-0.0458942	0.0591616	
0.017382	-0.0982502	-0.207021	-0.0481716	-0.279513	-0.325407	0.264405	-0.553238	-0.330876	0.127927	0.167846	-0.041805	0.0827542	0.155494	0.0667299	-0.112565	-0.090554	-0.00357173	0.0424736	-0.00456825	-0.117038	-0.141383	0.109235	0.0356094	0.0498051	-0.141081	-0.0428579	-0.187802	-0.104945	-0.0520167	-0.00509942	0.0465788	
-0.0315959	-0.149348	-0.0478649	-0.204306	-0.183821	-0.141505	-0.576107	-0.212349	-0.0593145	-0.0160286	0.0250374	0.203991	0.0494665	0.05289	0.235752	-0.130358	0.000112712	-0.0412053	-0.0944591	-0.144467	-0.0832558	0.154893	-0.0483949	0.0250222	0.179844	-0.108977	-0.419926	-0.558552	-0.154471	0.0479609	0.0181032	0.173851	
-0.0252677	-0.139165	-0.20551	-0.435182	-0.396336	-0.515055	-1.46987	-0.0730408	-0.102298	-0.0340658	0.146479	0.26655	0.100933	0.0546662	-0.0956921	0.0849996	-0.0459084	-0.295095	-0.14305	-0.19663	-0.102977	-0.164889	0.104369	-0.0127535	-0.196564	-0.249659	-0.242895	-0.144996	-0.0195656	0.0724968	0.0616753	-0.00872985	
0.0364034	-0.0775369	-0.352139	-0.57979	-0.261943	-0.424735	0.131047	-0.10358	-0.136184	0.0788348	0.181503	0.0853701	0.184865	0.154242	0.0449425	0.12126	-0.221655	-0.0840209	-0.139019	-0.0770652	-0.0189532	-0.101048	-0.0799959	-0.17856	-0.160689	0.0259165	0.00600135	0.0513115	0.0361001	-0.0184684	0.0124309	-0.0452157	
-0.0661438	-0.258349	-0.0848728	-0.121771	-0.322504	-0.223646	-0.143608	-0.0678589	0.0329543	0.2262	0.0800477	-0.009851	0.151777	0.0914131	0.109944	-0.177045	-0.128815	-0.160663	-0.0716433	-0.038771	0.0202159	-0.162754	-0.283787	-0.0651871	-0.443634	-0.0995269	0.0732318	0.221721	0.15062	-0.0301168	-0.0140945	0.00598361	
-0.0552502	0.108696	-0.112659	0.323471	-0.0638101	-0.538523	-0.0939255	0.0936467	0.304252	0.0250095	0.0250614	-0.0369183	0.0892134	0.104092	-0.167409	-0.00898114	0.0161297	-0.166137	-0.0255635	-0.0731775	-0.0893077	-0.0432753	-0.00712906	-0.328266	-0.00799734	0.0944614	0.0931447	0.0886828	0.0823292	0.114805	-0.00637329	-0.0475982	
-0.0432022	-0.0467602	-0.137769	-0.269276	-0.193474	0.00695668	0.0386582	-0.038633	-0.0787483	-0.0405119	0.167815	0.0873089	-0.0439159	-0.111819	-0.106847	0.0593903	0.12437	0.03131	-0.03892	-0.0252615	-0.00891452	0.00547997	-0.139166	-0.0497968	-0.00917446	0.17867	0.527602	0.0831638	0.0658184	0.123647	0.133463	-0.0724187	
0.0647354	-0.103978	-0.0730645	-0.0529857	-0.105758	0.0996799	0.112255	0.271703	-0.0052298	-0.0512222	-0.0971156	0.0718598	-0.00510315	-0.172695	-0.2871	0.0041131	0.0899828	-0.040595	0.0236078	-0.0750607	-0.0461601	-0.109185	0.170424	-0.039991	0.0873451	0.072333	0.201723	0.46828	0.106665	0.0108977	-0.000688757	-0.00353283	
0.0997368	0.0115798	-0.0277335	0.541998	0.193982	0.126875	0.0715452	0.0755827	0.248112	0.0591333	-0.0151312	-0.102646	-0.203172	-0.239853	0.178212	0.0360286	0.021038	-0.0471158	-0.0870229	-0.143635	-0.157575	-0.268803	0.0928449	0.0283167	0.0214138	0.0412177	0.00652624	0.229324	0.0996913	-0.0617717	-0.196486	-0.0253	
-0.165791	0.111204	0.160817	0.321469	0.450554	0.431976	0.0914524	0.138218	0.120397	0.12261	0.151959	0.0545958	-0.239131	-0.0329538	-0.00352318	0.0350305	0.00191446	0.0289246	-0.0754288	-0.0849382	-0.15799	-0.243242	-0.228336	0.289965	0.0282269	0.065093	-0.108403	-0.0111685	-0.0740055	-0.108935	-0.0531246	0.0547247	
0.0805832	0.0497658	0.37663	0.0851462	0.217307	0.18445	0.164462	0.151059	0.282445	0.237261	0.262889	-0.111563	-0.0746949	0.103624	0.0179939	-0.0400938	0.0384548	-0.019121	0.00252084	-0.157468	-0.347337	-0.230111	-0.109081	0.235118	0.107025	0.0806411	0.0238331	-0.202562	-0.0928483	0.060587	0.0469611	-0.0420364	
-0.00592718	0.182388	0.35607	-0.0966214	-0.0761312	-0.0978986	0.0899019	0.272281	0.161212	0.0882114	0.06491	-0.192767	-0.0239281	0.102268	-0.0157273	-0.0444971	-0.0525837	0.0399751	0.0395132	-0.194781	-0.108213	-0.171441	-0.142691	-0.064307	0.169129	0.138043	0.13762	-0.273735	-0.30548	-0.0676536	0.0163762	0.00587882	
0.139677	-0.010897	0.110536	0.0551097	-0.0598147	0.192417	0.191803	0.14945	0.567929	0.332084	0.227169	0.180794	0.00484169	-0.0162595	0.0496585	0.0777884	-0.0622759	-0.0250836	-0.0602628	0.0196607	-0.0598752	-0.119571	-0.195905	-0.0613807	-0.0235373	-0.0269844	0.207377	0.0872367	-0.046381	-0.0549866	-0.0146972	-0.011741	
0.0438665	0.0347064	-0.0311514	0.471394	0.122462	0.113189	0.168127	0.182019	0.0691558	0.408605	0.402833	0.860899	0.262863	-0.00877378	-0.0218017	-0.105695	-0.0458594	-0.0143317	0.00352169	-0.0026999	0.0861299	-0.00689179	-0.0666087	-0.0248039	-0.062986	-0.116882	0.0272755	0.0369848	0.190412	0.113934	-0.0593748	0.0296875	
-0.151744	-0.105772	-0.0538853	-0.056766	0.25687	0.287866	0.251042	0.207465	0.258211	0.504408	0.333108	0.0188663	0.662058	0.114007	-0.142155	-0.00655065	0.0860595	0.110038	0.0134934	-0.0251459	0.173591	0.0760876	-0.0588843	-0.0741623	-0.0496662	-0.0594843	-0.202457	0.00527089	0.152129	0.347326	0.298897	-0.0093588	
0.06409	-0.058435	-0.14024	-0.0291315	0.0381021	0.198026	0.0621237	0.217468	0.353671	0.39512	0.488824	0.103751	0.109732	-0.028664	-0.00214169	0.0652916	0.0128063	-0.0733908	0.152346	-0.0359645	0.00797271	0.529088	0.0142675	-0.0989935	-0.092136	-0.0646364	0.0927026	0.026472	0.0449672	0.089059	-0.172755	-0.0476106	
