0.45954	0.494516	0.449484	0.429628	0.419797	0.463107	0.321859	0.551085	0.4793	0.340373	0.259362	0.195963	0.205795	0.212658	0.20024	0.265601	0.316303	0.389702	0.333972	0.495454	0.675515	0.495398	0.26712	0.19746	0.259436	0.232378	0.238621	0.262037	0.261149	0.304819	0.263546	0.709404	0.729397	0.885467	1.27444	0.97273	0.539476	0.377053	0.405958	0.427767	0.426556	0.301567	0.387729	0.336541	0.380942	0.177183	0.139748	0.119405	0.0825682	0.11698	0.135152	0.155562	0.27399	0.316683	0.481002	0.496229	0.544358	0.451757	0.343601	0.471422	0.435051	0.347542	0.461496	0.384325	0.285819	0.716463	0.873138	0.686013	0.664905	0.336635	0.308548	0.201706	0.246481	0.214971	0.196752	0.141627	0.204141	0.230483	0.191228	0.215773	0.329402	0.606272	0.591411	0.405145	0.431845	0.479901	0.369207	0.438356	0.298408	0.315857	0.372862	0.33273	0.297556	0.186069	0.29562	0.369461	0.280005	0.389992	0.302621	0.260506	0.233899	0.308394	0.370403	0.278708	0.417954	0.607137	0.904415	0.850699	0.585268	0.537422	0.484663	0.510262	0.273254	0.200844	0.255705	0.219268	0.215802	0.162357	0.212141	0.40667	0.558942	0.520392	0.369031	0.294867	0.654283	0.613219	0.759719	0.770054	0.870223	1.54039	1.26761	0.80368	0.539168	0.459264	0.33679	0.506075	0.580788	1.4197	1.27902	0.977655	0.830441	1.41979	0.766959	0.549544	0.520394	0.436707	0.379689	0.601436	0.648272	0.54241	0.674706	0.855474	1.18931	0.985377	0.432072	0.269956	0.239527	0.113946	0.15464	0.125301	0.184589	0.43174	0.62759	0.478056	0.783197	0.443319	0.456735	0.419503	0.69993	0.526373	0.298109	0.3579	0.746858	0.493642	0.259995	0.433169	0.690961	0.664495	0.866367	0.56278	0.560858	0.945924	0.99642	0.936139	0.812957	0.580027	0.388742	0.189204	0.207479	0.156068	0.161891	0.207018	0.165911	0.187405	0.276045	0.362681	0.24767	0.171452	0.156542	0.178391	0.188399	0.219931	0.146126	0.133247	0.118524	0.116254	0.126	0.0925387	0.0935422	0.09795	0.115611	0.0656879	0.0553254	0.0562648	0.0574547	0.0707764	0.0925301	0.117995	0.0972733	0.251328	0.4128	0.260619	0.238014	0.191159	0.271061	0.309051	0.304927	0.404791	0.339833	0.328933	0.310952	0.207732	0.205786	0.261104	0.232745	0.274683	0.135578	0.157961	0.190551	0.17696	0.231951	0.256763	0.16844	0.14754	0.244285	0.296223	0.291382	0.177408	0.158611	0.189414	0.214973	0.232618	0.372188	0.351318	0.502357	0.34054	
0.457597	0.369184	0.416189	0.351961	0.537	0.540342	0.354269	0.555021	0.583496	0.633212	0.424993	0.338419	0.307931	0.26233	0.252404	0.32829	0.31248	0.326847	0.361498	0.465873	0.519627	0.426481	0.394609	0.23373	0.172176	0.219133	0.163912	0.11387	0.187886	0.305527	0.324185	0.516132	0.639012	0.666314	1.03526	0.627303	0.50119	0.439788	0.608938	0.376301	0.438813	0.317465	0.250107	0.342977	0.274108	0.153432	0.0635276	0.0678163	0.0592198	0.0746175	0.1092	0.15392	0.171305	0.220382	0.263342	0.350352	0.302421	0.305724	0.412592	0.461291	0.252034	0.370092	0.333512	0.436061	0.509045	0.458546	0.932535	0.733506	0.420415	0.355393	0.245427	0.135573	0.194314	0.262178	0.205393	0.247254	0.303873	0.241698	0.228568	0.172153	0.238068	0.416928	0.501424	0.468218	0.760524	0.715465	0.431608	0.4612	0.525451	0.594338	0.519526	0.465768	0.508937	0.45969	0.515858	0.512736	0.432054	0.49566	0.499436	0.396353	0.376481	0.3047	0.294023	0.321257	0.473095	0.581779	0.71392	0.824845	0.768966	0.887757	0.887757	0.773463	0.56648	0.28081	0.211616	0.355941	0.246815	0.233696	0.329018	0.441107	0.55274	0.442541	0.566541	0.678488	0.853174	0.919828	0.826399	0.554689	0.638581	0.895266	0.975598	0.803043	0.561239	0.579368	0.385238	0.443124	0.641851	0.679737	1.04232	1.53234	1.29102	1.40294	0.639132	0.418347	0.296556	0.374336	0.380604	0.674655	0.688166	0.538565	0.417601	0.510851	0.709516	0.6977	0.499302	0.317091	0.365797	0.174457	0.204969	0.343698	0.348752	0.812545	1.02356	0.974393	0.627349	0.587397	0.492172	0.468547	0.694029	0.698718	0.487696	0.690416	0.812255	0.870003	0.55821	0.528037	0.402056	0.433126	0.50468	0.524981	0.604778	0.803664	1.25947	1.25528	0.649623	0.467729	0.59874	0.371849	0.405283	0.253748	0.194267	0.233758	0.318139	0.412213	0.424137	0.440724	0.385767	0.268054	0.205998	0.179125	0.271625	0.282205	0.261326	0.167001	0.104219	0.115076	0.103028	0.0823437	0.0757562	0.109321	0.05906	0.0347541	0.0392441	0.0296544	0.033827	0.0850011	0.0825725	0.0726525	0.138652	0.248225	0.277675	0.288069	0.36656	0.280166	0.232627	0.306224	0.317531	0.383968	0.425262	0.424471	0.465833	0.219811	0.185985	0.252958	0.318121	0.248672	0.226475	0.140694	0.123451	0.151146	0.191798	0.165986	0.227061	0.238428	0.217436	0.334552	0.308745	0.25786	0.168587	0.107736	0.133066	0.280665	0.420501	0.290239	0.294373	0.380632	
0.600009	0.371745	0.30544	0.250688	0.303479	0.362015	0.347249	0.407387	0.597396	0.739347	0.558661	0.362383	0.270595	0.321038	0.279564	0.216858	0.19451	0.23808	0.347999	0.403296	0.561822	0.653565	0.402414	0.290261	0.20279	0.186303	0.157088	0.144993	0.184761	0.341904	0.477414	0.51195	0.833702	0.599337	0.884626	0.524392	0.586736	0.676936	0.499241	0.447696	0.51235	0.581318	0.418443	0.368279	0.285304	0.150046	0.0824958	0.0541965	0.0632993	0.0730355	0.131302	0.180401	0.161096	0.21318	0.358489	0.290602	0.272513	0.29332	0.372109	0.373303	0.262028	0.358265	0.384407	0.676339	0.688494	0.585038	0.903123	0.663718	0.582123	0.377851	0.239283	0.193661	0.182761	0.250671	0.188686	0.215188	0.213057	0.249176	0.246123	0.340778	0.32849	0.322943	0.370443	0.372917	0.54	0.540123	0.35414	0.41324	0.5922	0.619119	0.51943	0.454007	0.544017	0.676961	0.428953	0.315084	0.368228	0.534916	0.545389	0.384585	0.480394	0.259723	0.284941	0.290987	0.507962	0.54378	0.446562	0.564633	0.698028	0.731723	0.717674	0.449731	0.431764	0.340571	0.234863	0.221312	0.296663	0.277872	0.290099	0.428059	0.458561	0.471391	0.49642	0.564652	0.813397	0.826962	0.613152	0.633176	0.836038	0.915953	0.874194	0.684358	0.71812	0.701218	0.558783	0.499712	0.459737	0.804327	1.03864	1.18768	1.31637	0.866629	0.635101	0.36185	0.426925	0.460233	0.554807	0.497657	0.51638	0.531568	0.396018	0.437791	0.48157	0.516315	0.475332	0.300435	0.254209	0.175548	0.129246	0.328311	0.544733	0.539751	0.68525	0.701419	0.55988	0.316634	0.46163	0.539085	0.424094	0.440721	0.427202	0.452303	0.470917	0.555847	0.631021	0.45984	0.31304	0.325143	0.358451	0.539218	0.731571	0.730916	1.09644	0.826761	0.510537	0.438809	0.582451	0.580006	0.351225	0.302624	0.24015	0.357111	0.437687	0.45795	0.392672	0.409262	0.4936	0.364637	0.219761	0.190698	0.228195	0.284336	0.242862	0.196004	0.101631	0.101413	0.0892597	0.0521645	0.10355	0.155613	0.0823254	0.0476411	0.0391237	0.0354872	0.0273727	0.0433751	0.0542533	0.0602301	0.141247	0.217689	0.216329	0.224938	0.386968	0.256653	0.247526	0.337953	0.358877	0.399424	0.392139	0.481808	0.359653	0.188054	0.284	0.189144	0.21424	0.258478	0.245619	0.145259	0.105063	0.151028	0.233397	0.220289	0.22229	0.295547	0.272517	0.30673	0.399148	0.261456	0.118596	0.123932	0.186042	0.198723	0.370129	0.379174	0.418099	0.485416	
0.29423	0.197465	0.296648	0.352008	0.385625	0.349227	0.230761	0.442466	0.677523	0.694643	0.475938	0.354039	0.280592	0.259105	0.214246	0.234775	0.273904	0.255541	0.396796	0.36518	0.64675	0.602485	0.317079	0.246091	0.179708	0.189386	0.195259	0.13572	0.13686	0.270299	0.560878	0.505983	0.609103	0.483119	0.386192	0.538511	0.456797	0.407593	0.554713	0.455829	0.467214	0.66301	0.398866	0.199572	0.150382	0.0856467	0.0734729	0.0878605	0.074387	0.0980477	0.188709	0.284843	0.210072	0.205968	0.191629	0.189874	0.251854	0.495837	0.496502	0.524291	0.413641	0.553759	0.795399	0.538348	0.424766	0.550357	0.63435	0.616729	0.369064	0.317317	0.197851	0.170482	0.166704	0.104286	0.133008	0.174546	0.217522	0.280019	0.443976	0.329438	0.33851	0.384351	0.475381	0.58447	0.379193	0.694984	0.570358	0.491799	0.602968	0.540607	0.456487	0.423933	0.56585	0.550081	0.384867	0.303805	0.318075	0.568661	0.441806	0.485717	0.330687	0.303263	0.320322	0.40056	0.579783	0.591578	0.631266	0.928914	1.02019	0.872692	0.775088	0.666002	0.511131	0.443126	0.357902	0.266266	0.243789	0.211886	0.277301	0.58477	0.803533	0.622633	0.550296	1.04317	1.15309	0.850256	0.588191	0.566298	0.694134	0.691808	0.767278	0.962242	0.8891	0.903756	0.732509	0.647217	0.541856	0.831685	1.24206	0.947389	0.877581	0.927444	0.601675	0.525271	0.569813	0.569813	0.741487	0.562735	0.528282	0.854305	0.740701	0.586694	0.693338	0.593763	0.538443	0.364992	0.436997	0.342683	0.2623	0.518255	0.790309	0.433107	0.495288	0.515329	0.306334	0.310877	0.702353	0.932554	0.618712	0.644855	0.566041	0.775	1.06331	0.74593	0.76609	0.589688	0.529035	0.387509	0.401867	0.692504	1.14306	1.22678	1.3105	0.856138	0.45325	0.467726	0.375504	0.418747	0.347028	0.296674	0.258759	0.249038	0.323365	0.353739	0.389323	0.431185	0.412132	0.218293	0.207856	0.270606	0.313768	0.42752	0.241178	0.227551	0.0958784	0.0558651	0.0729676	0.0487895	0.0942091	0.114397	0.0811713	0.0516978	0.0487853	0.0606918	0.0507638	0.0685561	0.079792	0.10566	0.240663	0.327988	0.22937	0.224484	0.289692	0.425451	0.259861	0.402127	0.292401	0.371394	0.523009	0.470555	0.41992	0.229896	0.239132	0.265862	0.247729	0.20131	0.187564	0.0918983	0.0825108	0.0994403	0.205452	0.208845	0.171647	0.287273	0.193327	0.20752	0.342199	0.273664	0.192277	0.157139	0.158309	0.194709	0.259749	0.285065	0.394664	0.406546	
0.480681	0.335066	0.242416	0.32856	0.482792	0.36999	0.380264	0.552717	0.672717	0.513639	0.320237	0.273875	0.29607	0.247316	0.267953	0.242021	0.248113	0.284652	0.499526	0.470922	0.667652	0.492342	0.260481	0.216119	0.14206	0.15467	0.171361	0.139719	0.253823	0.347221	0.327639	0.377067	0.540688	0.464261	0.28941	0.609413	0.489821	0.454107	0.669436	0.447388	0.550166	0.587237	0.30617	0.134518	0.102892	0.0925733	0.0632865	0.0647205	0.0557902	0.110568	0.214087	0.249768	0.167707	0.187142	0.213151	0.208567	0.219312	0.364966	0.4341	0.339365	0.455041	0.801477	0.978485	0.844109	0.516374	0.588386	0.585338	0.600686	0.328813	0.2926	0.175651	0.18539	0.181317	0.104241	0.128947	0.170624	0.20516	0.525355	0.318303	0.226673	0.251592	0.3602	0.615826	0.461746	0.485519	0.572352	0.573078	0.405397	0.471353	0.466574	0.492416	0.351775	0.42135	0.551802	0.409216	0.339267	0.337119	0.459139	0.395527	0.388733	0.32856	0.41689	0.317356	0.356238	0.548542	0.70001	0.642491	0.732388	0.802768	0.868578	0.698269	0.56796	0.604877	0.520265	0.343117	0.276991	0.276703	0.256625	0.330087	0.584623	0.630793	0.385805	0.403671	0.795698	0.720038	0.873385	0.506231	0.59907	0.590195	0.666002	0.646039	0.469052	0.55997	0.862355	0.963313	0.794225	0.615869	0.545127	1.05616	0.691367	0.483102	0.658775	0.497981	0.407041	0.482265	0.453488	0.608392	0.525451	0.541932	0.762759	0.582662	0.433325	0.487589	0.420739	0.294573	0.301477	0.311465	0.421917	0.263159	0.431714	0.353766	0.27941	0.49494	0.524451	0.343159	0.350785	0.591643	0.773125	1.01654	0.668185	0.509663	0.535765	0.863465	0.739068	0.641624	0.635409	0.682433	0.461897	0.417121	0.506407	0.656686	0.925661	1.28747	0.761836	0.535723	0.508321	0.41737	0.301832	0.350041	0.364948	0.261308	0.238531	0.350921	0.316033	0.363298	0.410825	0.245958	0.217314	0.154912	0.186179	0.316023	0.310857	0.253369	0.196417	0.169358	0.104191	0.0842207	0.0544608	0.065835	0.0634338	0.0795883	0.0720002	0.0686293	0.0648177	0.0689284	0.070838	0.087017	0.169727	0.268981	0.372905	0.251531	0.350623	0.47433	0.513409	0.422066	0.366697	0.397233	0.39986	0.35699	0.611373	0.510496	0.380338	0.262071	0.241076	0.262235	0.224919	0.222064	0.142642	0.149259	0.154058	0.246322	0.253166	0.178603	0.228612	0.215788	0.304126	0.463593	0.329308	0.249921	0.188871	0.228667	0.290571	0.240002	0.234171	0.405489	0.373021	
0.587041	0.44224	0.399404	0.312941	0.335884	0.380199	0.401846	0.752453	0.630557	0.456421	0.2905	0.287	0.405988	0.463607	0.291084	0.179743	0.226538	0.357594	0.396734	0.369044	0.323935	0.508372	0.524402	0.319135	0.228096	0.247027	0.181501	0.15838	0.232964	0.267093	0.167763	0.395914	0.608643	0.507407	0.487361	0.800576	0.636204	0.621409	0.661652	0.370303	0.395004	0.62069	0.345137	0.116105	0.104414	0.10866	0.0744002	0.0773231	0.0658577	0.0653309	0.105241	0.117588	0.19598	0.174732	0.201239	0.220589	0.24582	0.280454	0.249695	0.273951	0.580393	1.03158	0.712608	0.835292	0.782438	0.526313	0.539619	0.691607	0.441827	0.349394	0.254425	0.136461	0.303104	0.249219	0.138016	0.205769	0.232536	0.334792	0.326365	0.272374	0.287506	0.472115	0.651237	0.437918	0.32678	0.429949	0.443954	0.350884	0.301533	0.337449	0.436824	0.403345	0.476671	0.412927	0.364468	0.417979	0.447707	0.413413	0.316605	0.246128	0.334246	0.357256	0.284482	0.317029	0.380917	0.763443	0.695718	0.706549	0.787628	1.2741	0.912368	0.601449	0.611047	0.48977	0.480441	0.391137	0.447525	0.34981	0.387114	0.411196	0.418968	0.376648	0.395692	0.759307	0.971366	1.13535	0.932362	0.643364	0.341568	0.448308	0.467284	0.45286	0.455376	0.816096	0.991783	0.872769	0.598268	0.571678	0.810336	0.498904	0.424202	0.468734	0.727989	0.522659	0.482162	0.676813	0.679208	0.57959	0.912855	0.593093	0.510377	0.411242	0.432886	0.286014	0.234756	0.179595	0.251788	0.421565	0.45409	0.54474	0.276749	0.224202	0.26475	0.443819	0.352812	0.322397	0.586675	1.17884	0.983942	0.717646	0.602639	0.595738	1.02673	0.933393	0.827404	0.891411	0.921196	0.818248	0.513663	0.369182	0.523152	0.983211	1.3901	0.554896	0.477668	0.276108	0.223193	0.359623	0.408034	0.373454	0.259094	0.191169	0.259063	0.320831	0.350815	0.336178	0.337079	0.304297	0.168448	0.235926	0.375614	0.405409	0.209722	0.121778	0.139094	0.106772	0.0578611	0.0329737	0.0424259	0.0689453	0.0823593	0.0577029	0.0822973	0.07889	0.0724935	0.0701205	0.113207	0.156554	0.238529	0.277754	0.261852	0.429156	0.455131	0.473512	0.268778	0.335897	0.370946	0.448226	0.397598	0.58118	0.358329	0.269595	0.163391	0.136245	0.142837	0.240992	0.310796	0.197779	0.152216	0.190937	0.097544	0.117432	0.168523	0.150809	0.190422	0.440342	0.41659	0.354777	0.244135	0.167632	0.214138	0.280878	0.279126	0.261608	0.470534	0.586968	
0.396342	0.488012	0.507115	0.406357	0.292254	0.339682	0.558988	0.553207	0.608765	0.655437	0.440527	0.344477	0.421028	0.472785	0.23594	0.252586	0.323626	0.526791	0.528711	0.320089	0.331767	0.434287	0.463621	0.315601	0.199616	0.292123	0.286516	0.137818	0.117331	0.151295	0.336716	0.435701	0.394546	0.452044	0.480942	0.620878	0.887689	0.42367	0.355091	0.357384	0.529991	0.702378	0.355872	0.161435	0.0752862	0.128794	0.176701	0.119402	0.0742445	0.0707312	0.0937375	0.137716	0.223696	0.241937	0.309599	0.312068	0.348034	0.282326	0.329144	0.425579	0.811603	1.15375	1.20475	0.727668	0.692041	0.385338	0.301308	0.339323	0.275699	0.274356	0.17587	0.123522	0.149307	0.160276	0.121536	0.176879	0.14638	0.126409	0.221474	0.209425	0.302032	0.45984	0.702516	0.723176	0.383577	0.504175	0.54243	0.626754	0.537923	0.492641	0.370397	0.31485	0.446773	0.605034	0.407966	0.448896	0.607231	0.555886	0.342253	0.312252	0.252501	0.21016	0.255306	0.387217	0.747369	0.658777	0.45486	0.613846	0.637052	0.721841	0.545382	0.50334	0.462028	0.601718	0.374108	0.337882	0.474377	0.465827	0.311236	0.294596	0.313168	0.301742	0.462765	0.738786	0.845107	0.901398	0.884196	0.503997	0.390518	0.593	0.920336	0.931727	1.34852	1.0616	1.1533	0.838765	0.604688	0.674713	0.756087	0.477561	0.536255	0.593486	0.798506	0.687393	0.634061	0.68217	0.803122	0.713621	0.790204	0.626394	0.72085	0.579357	0.550384	0.412645	0.312741	0.266827	0.317169	0.538352	0.511633	0.270526	0.204934	0.239039	0.317987	0.40353	0.296417	0.363462	0.669296	0.940334	1.03882	0.910954	0.618012	0.584198	0.778152	0.473209	0.680118	0.766757	0.75738	0.826138	0.547219	0.395742	0.608221	1.14357	1.04324	0.89241	0.533977	0.416619	0.422736	0.522378	0.570555	0.476172	0.22375	0.210355	0.180751	0.289822	0.257744	0.284875	0.342472	0.26278	0.202864	0.337388	0.43375	0.369654	0.181322	0.102901	0.120643	0.103433	0.0776453	0.0713941	0.0474254	0.056371	0.0664856	0.0459074	0.0624738	0.0542683	0.0981723	0.0918476	0.107908	0.191427	0.249201	0.4972	0.36827	0.257892	0.335419	0.509358	0.437006	0.35007	0.348653	0.332306	0.450672	0.415269	0.3758	0.137067	0.220108	0.191435	0.223901	0.247733	0.224316	0.1097	0.112884	0.133122	0.119159	0.181854	0.212848	0.159351	0.111891	0.196383	0.206685	0.456482	0.414415	0.233846	0.327019	0.315446	0.204835	0.311363	0.46619	0.380158	
0.287542	0.263243	0.353241	0.36098	0.340201	0.446172	0.497113	0.379918	0.484513	0.629247	0.518285	0.533687	0.426166	0.307522	0.328866	0.200384	0.256538	0.536093	0.546924	0.422535	0.506117	0.454236	0.554343	0.235252	0.239295	0.274244	0.220811	0.120966	0.0857644	0.154302	0.245215	0.362879	0.42289	0.459431	0.386665	0.689012	0.879619	0.542297	0.436394	0.455335	0.828733	0.621826	0.218518	0.153507	0.0983945	0.11311	0.144124	0.0863473	0.0535353	0.0782447	0.131276	0.154902	0.152723	0.240628	0.141488	0.193839	0.225189	0.34044	0.358958	0.620703	0.740246	1.17783	1.63345	0.737086	0.78516	0.432485	0.333369	0.360223	0.319011	0.184691	0.203651	0.184769	0.124203	0.147368	0.144141	0.142154	0.172538	0.10093	0.142143	0.19429	0.263088	0.358805	0.523934	0.676352	0.470112	0.328338	0.54243	0.787244	0.863638	0.607022	0.500363	0.361739	0.345114	0.465774	0.402103	0.364309	0.376013	0.427618	0.498301	0.33918	0.168688	0.326397	0.375694	0.451422	0.496713	0.592602	0.460531	0.434353	0.561897	0.525936	0.485589	0.371335	0.393179	0.378027	0.33255	0.318339	0.275967	0.257839	0.285046	0.168813	0.253497	0.285759	0.309976	0.513046	0.43608	0.388141	0.492284	0.677246	0.548277	0.843105	0.829791	0.957207	1.0245	0.947244	0.697969	0.579517	0.412467	0.519709	0.329092	0.413323	0.42555	0.546692	0.865078	0.424836	0.418789	0.741707	0.593894	0.592398	0.750678	0.498795	0.723404	0.536617	0.441641	0.491442	0.43702	0.451862	0.4573	0.540893	0.508297	0.270123	0.186595	0.237861	0.265863	0.320836	0.44513	0.705546	0.856874	1.17514	1.73372	1.72546	1.02894	0.695673	0.600446	0.69915	0.715241	0.741634	0.882191	0.796503	0.595088	0.555055	0.751317	0.788723	0.670465	0.71681	0.570594	0.619429	0.592478	0.393409	0.371703	0.433913	0.423146	0.256018	0.306342	0.352153	0.335676	0.175894	0.221278	0.223493	0.111547	0.203691	0.255277	0.20168	0.172719	0.125072	0.163292	0.139965	0.108672	0.136313	0.073836	0.0676579	0.0354199	0.0372621	0.0382975	0.0444716	0.0577184	0.100764	0.144075	0.194812	0.225823	0.455621	0.545398	0.35927	0.310391	0.319796	0.25902	0.238105	0.226766	0.213846	0.355876	0.450877	0.279721	0.16661	0.15591	0.147147	0.134576	0.202131	0.172382	0.126119	0.120993	0.119175	0.188282	0.173164	0.195153	0.226478	0.210196	0.296393	0.193255	0.25901	0.294872	0.258509	0.264054	0.449977	0.336617	0.206765	0.422221	0.383673	
0.331826	0.283225	0.278692	0.322942	0.260016	0.269335	0.333552	0.455023	0.414563	0.45713	0.427518	0.579958	0.558345	0.368921	0.338321	0.322156	0.39543	0.352641	0.526257	0.871207	0.66353	0.508545	0.4356	0.279881	0.321445	0.25393	0.314256	0.284427	0.152826	0.123442	0.212637	0.371165	0.34225	0.462251	0.481337	0.632414	1.00499	0.560956	0.484501	0.646558	0.48449	0.383304	0.199667	0.190005	0.138367	0.123126	0.16035	0.123934	0.0917057	0.0857314	0.153903	0.14291	0.154499	0.189444	0.208893	0.363624	0.478265	0.34685	0.269488	0.480836	0.701092	0.905411	0.934563	0.841757	0.708949	0.605106	0.372589	0.192323	0.177059	0.108085	0.164539	0.113694	0.0772853	0.146894	0.105095	0.0792156	0.120789	0.129556	0.150554	0.193791	0.228865	0.429931	0.828087	0.600143	0.515267	0.350895	0.355981	0.484827	0.447491	0.682783	0.627352	0.480654	0.407189	0.380306	0.426672	0.543945	0.461488	0.630842	0.41204	0.23252	0.289069	0.325259	0.300387	0.582319	0.601934	0.667261	0.673829	0.442954	0.611344	0.49804	0.401338	0.425944	0.432921	0.578216	0.45477	0.609131	0.619572	0.400563	0.366077	0.354231	0.351028	0.353567	0.469392	0.629974	0.665843	0.672931	0.768228	0.856531	0.592672	0.746402	0.936861	0.863	1.12943	1.02449	0.837946	0.587388	0.641136	0.829814	0.816243	0.615088	0.824621	0.622794	0.861768	0.602447	0.628939	0.534647	0.599546	0.747977	1.01845	0.671136	0.731319	0.793386	0.500802	0.318295	0.250668	0.347235	0.327647	0.268807	0.25877	0.15272	0.11706	0.178201	0.19632	0.244375	0.344824	0.479332	0.551232	0.608992	0.914592	0.970022	0.997282	0.742639	0.52836	0.612137	0.598412	0.720519	0.831295	0.571162	0.416828	0.536779	0.806516	0.668409	0.511333	0.634034	0.682342	0.580875	0.490236	0.296239	0.602322	0.518066	0.452321	0.330338	0.411085	0.423393	0.350483	0.351788	0.297608	0.248545	0.338625	0.285167	0.267898	0.346099	0.195345	0.161229	0.167015	0.19174	0.131251	0.158853	0.124953	0.0586983	0.0291764	0.0408079	0.0416995	0.0541355	0.0651314	0.127281	0.13311	0.166586	0.244906	0.395005	0.395005	0.481552	0.448214	0.252482	0.194169	0.20838	0.207062	0.258572	0.28373	0.390542	0.284489	0.218579	0.141004	0.186465	0.171346	0.209788	0.156175	0.112465	0.139672	0.167852	0.17832	0.162169	0.175257	0.212516	0.162828	0.209571	0.309865	0.178318	0.206061	0.276586	0.368442	0.324376	0.230383	0.22822	0.496594	0.579549	
0.47679	0.302866	0.318794	0.274111	0.25936	0.265708	0.341773	0.368063	0.299304	0.394205	0.279585	0.410653	0.378328	0.466075	0.392924	0.504757	0.392283	0.325659	0.531993	0.668481	0.846743	0.400099	0.281433	0.326679	0.316134	0.299144	0.286376	0.188451	0.104994	0.115793	0.153304	0.202293	0.346064	0.719863	0.657456	0.75187	0.592845	0.545603	0.575559	0.572123	0.687718	0.331091	0.270198	0.189568	0.137072	0.162932	0.1859	0.125427	0.114676	0.088102	0.0971394	0.105546	0.189521	0.355637	0.486011	0.419259	0.432611	0.393504	0.24672	0.454084	0.705874	0.837361	0.935531	0.788413	0.555323	0.418516	0.292447	0.111805	0.198728	0.147259	0.154407	0.148236	0.148236	0.110469	0.110947	0.112614	0.121476	0.180454	0.164843	0.179343	0.236247	0.402727	0.989594	0.78433	0.502532	0.414579	0.353521	0.472248	0.611371	0.517401	0.374855	0.29954	0.398003	0.484004	0.447574	0.3915	0.506962	0.801182	0.55432	0.288015	0.310495	0.392225	0.532533	0.50407	0.56525	0.554221	0.659487	0.538581	0.414272	0.521232	0.383764	0.411053	0.474692	0.690213	0.629486	0.682607	0.530872	0.403608	0.4085	0.299102	0.346875	0.346323	0.363057	0.441556	0.566285	0.685222	0.669918	0.572221	0.5655	1.11085	1.37518	1.08169	1.40596	1.44816	0.751127	0.810209	0.867151	0.851807	0.744583	0.620108	0.629266	0.814036	0.74368	0.602944	0.635536	0.774965	0.812572	0.77783	0.850252	0.66458	0.703147	0.730561	0.346924	0.244194	0.304232	0.504112	0.343311	0.215953	0.212546	0.227453	0.136481	0.151052	0.208214	0.307654	0.395661	0.410003	0.6273	0.856127	0.683124	0.814365	0.728636	0.671837	0.722992	0.531126	0.621783	0.736754	0.705382	0.59462	0.524755	0.651229	0.57924	0.460301	0.691767	0.652757	0.396686	0.355364	0.356138	0.376844	0.446595	0.491346	0.525439	0.28408	0.406162	0.424135	0.408896	0.429911	0.307265	0.316314	0.522304	0.40423	0.384292	0.21074	0.235515	0.172564	0.186436	0.139827	0.113494	0.137735	0.0898032	0.0568641	0.0407874	0.045403	0.0406021	0.0449346	0.0479346	0.0786524	0.090715	0.115248	0.257311	0.365278	0.304485	0.487988	0.436742	0.241014	0.201288	0.300701	0.39434	0.381568	0.303253	0.257435	0.226773	0.162205	0.184785	0.226782	0.201463	0.193138	0.140691	0.121881	0.117166	0.180942	0.233777	0.249259	0.175676	0.231947	0.188028	0.149715	0.218006	0.2143	0.204789	0.2876	0.395298	0.49435	0.387364	0.236107	0.261787	0.257956	
